family,language,dialect,source,primary.source,poa.narrow,poa.broad,vot.category,vot,voice.contrast,notes,voice,in.ChodroffGoldenWilson2019
Indo-European,Afrikaans,NA,CoetzeePC,NA,NA,coronal,short.lag,15.91,yes,NA,voiceless,yes
Indo-European,Afrikaans,NA,CoetzeePC,NA,NA,dorsal,short.lag,13.27,yes,NA,voiceless,yes
Indo-European,Afrikaans,NA,CoetzeePC,NA,NA,coronal,lead,-113.77,yes,NA,voiced,yes
Indo-European,Afrikaans,NA,CoetzeePC,NA,NA,dorsal,lead,-103.25,yes,NA,voiced,yes
Indo-European,Afrikaans,NA,CoetzeePC,NA,NA,coronal,lead,12.69,yes,NA,voiced voiceless,yes
Indo-European,Afrikaans,NA,CoetzeePC,NA,NA,dorsal,lead,11.58,yes,NA,voiced voiceless,yes
Eskimo-Aleut,Aleut (Eastern),NA,ChoLadefoged1999,ChoLadefoged1999,alveolar,coronal,long.lag,59,no,NA,aspirated,yes
Eskimo-Aleut,Aleut (Eastern),NA,ChoLadefoged1999,ChoLadefoged1999,velar,dorsal,long.lag,75,no,NA,aspirated,yes
Eskimo-Aleut,Aleut (Eastern),NA,ChoLadefoged1999,ChoLadefoged1999,uvular,dorsal,long.lag,78,no,NA,aspirated,yes
Eskimo-Aleut,Aleut (Western),NA,ChoLadefoged1999,ChoLadefoged1999,alveolar,coronal,long.lag,76,no,NA,aspirated,yes
Eskimo-Aleut,Aleut (Western),NA,ChoLadefoged1999,ChoLadefoged1999,velar,dorsal,long.lag,95,no,NA,aspirated,yes
Eskimo-Aleut,Aleut (Western),NA,ChoLadefoged1999,ChoLadefoged1999,uvular,dorsal,long.lag,92,no,NA,aspirated,yes
Afro-Asiatic,Amharic,NA,Mekkonen2013,NA,NA,coronal,short.lag,42.1,yes,NA,voiceless,yes
Afro-Asiatic,Amharic,NA,Mekkonen2013,NA,NA,dorsal,short.lag,59.6,yes,NA,voiceless,yes
Afro-Asiatic,Amharic,NA,SeidEtAl,SeidEtAl,NA,labial,short.lag,19,yes,NA,voiceless,yes
Afro-Asiatic,Amharic,NA,SeidEtAl,SeidEtAl,NA,coronal,short.lag,25,yes,NA,voiceless,yes
Afro-Asiatic,Amharic,NA,SeidEtAl,SeidEtAl,NA,dorsal,short.lag,28,yes,NA,voiceless,yes
Na-Dene,Apache (Western),NA,ChoLadefoged1999,ChoLadefoged1999,velar,dorsal,long.lag,80,yes,NA,aspirated,yes
Na-Dene,Apache (Western),NA,ChoLadefoged1999,ChoLadefoged1999,alveolar,coronal,long.lag,58,yes,NA,aspirated,yes
Na-Dene,Apache (Western),NA,ChoLadefoged1999,ChoLadefoged1999,bilabial,labial,short.lag,13,yes,NA,unaspirated,yes
Na-Dene,Apache (Western),NA,ChoLadefoged1999,ChoLadefoged1999,alveolar,coronal,short.lag,15,yes,NA,unaspirated,yes
Na-Dene,Apache (Western),NA,ChoLadefoged1999,ChoLadefoged1999,velar,dorsal,short.lag,31,yes,NA,unaspirated,yes
Afro-Asiatic,Arabic,NA,Alshareef,Alshareef,NA,labial,lead,-64,yes,NA,voiced,yes
Afro-Asiatic,Arabic,NA,Alshareef,Alshareef,NA,coronal,lead,-71,yes,NA,voiced,yes
Afro-Asiatic,Arabic,NA,Alshareef,Alshareef,NA,dorsal,lead,-57,yes,NA,voiced,yes
Afro-Asiatic,Arabic,NA,Alshareef,Alshareef,NA,coronal,long.lag,33.5,yes,NA,voiceless,yes
Afro-Asiatic,Arabic,NA,Alshareef,Alshareef,NA,dorsal,long.lag,42.7,yes,NA,voiceless,yes
Tupian,Arara,NA,Alves2010,Alves2010,NA,labial,short.lag,15,yes,non-final position,voiceless unaspirated,yes
Tupian,Arara,NA,Alves2010,Alves2010,NA,coronal,short.lag,18,yes,non-final position,voiceless unaspirated,yes
Tupian,Arara,NA,Alves2010,Alves2010,NA,dorsal,short.lag,37,yes,non-final position,voiceless unaspirated,yes
Indo-European,Armenian (Eastern),NA,LiskerAbramson1964,LiskerAbramson1964,dental,coronal,long.lag,59,yes,NA,aspirated,yes
Indo-European,Armenian (Eastern),NA,LiskerAbramson1964,LiskerAbramson1964,velar,dorsal,short.lag,30,yes,NA,unaspirated,yes
Indo-European,Armenian (Eastern),NA,LiskerAbramson1964,LiskerAbramson1964,velar,dorsal,long.lag,98,yes,NA,aspirated,yes
Indo-European,Armenian (Eastern),NA,LiskerAbramson1964,LiskerAbramson1964,labial,labial,short.lag,3,yes,NA,unaspirated,yes
Indo-European,Armenian (Eastern),NA,LiskerAbramson1964,LiskerAbramson1964,dental,coronal,short.lag,15,yes,NA,unaspirated,yes
Indo-European,Armenian (Eastern),NA,LiskerAbramson1964,LiskerAbramson1964,labial,labial,long.lag,78,yes,NA,aspirated,yes
Indo-European,Assamese,Nalbaria,NathEtAl2014,NA,NA,labial,long.lag,58,yes,NA,aspirated,yes
Indo-European,Assamese,Nalbaria,NathEtAl2014,NA,NA,coronal,long.lag,65,yes,NA,aspirated,yes
Indo-European,Assamese,Nalbaria,NathEtAl2014,NA,NA,dorsal,long.lag,79,yes,NA,aspirated,yes
Indo-European,Assamese,Nalbaria,NathEtAl2014,NA,NA,labial,short.lag,24,yes,NA,unaspirated,yes
Indo-European,Assamese,Nalbaria,NathEtAl2014,NA,NA,dorsal,lead,-35,yes,NA,voiced,yes
Indo-European,Assamese,Nalbaria,NathEtAl2014,NA,NA,coronal,lead,-46,yes,NA,voiced,yes
Indo-European,Assamese,Nalbaria,NathEtAl2014,NA,NA,coronal,short.lag,21,yes,NA,unaspirated,yes
Indo-European,Assamese,Nalbaria,NathEtAl2014,NA,NA,dorsal,short.lag,34,yes,NA,unaspirated,yes
Indo-European,Assamese,Nalbaria,NathEtAl2014,NA,NA,labial,lead,-59,yes,NA,voiced,yes
Altaic,Azerbaijani,NA,Jahan2009,NA,labial,labial,long.lag,86.88,yes,NA,aspirated,yes
Altaic,Azerbaijani,NA,Jahan2009,NA,coronal,coronal,long.lag,87.09,yes,NA,aspirated,yes
Altaic,Azerbaijani,NA,Jahan2009,NA,dorsal,dorsal,long.lag,100.62,yes,NA,aspirated,yes
Altaic,Azerbaijani,NA,Jahan2009,NA,palatal,dorsal,long.lag,131.19,yes,NA,aspirated,yes
Altaic,Azerbaijani,NA,Jahan2009,NA,labial,labial,short.lag,10.64,yes,NA,unaspirated,yes
Altaic,Azerbaijani,NA,Jahan2009,NA,coronal,coronal,short.lag,13.35,yes,NA,unaspirated,yes
Altaic,Azerbaijani,NA,Jahan2009,NA,dorsal,dorsal,short.lag,26.25,yes,NA,unaspirated,yes
Altaic,Azerbaijani,NA,Jahan2009,NA,palatal,dorsal,short.lag,63.18,yes,NA,unaspirated,yes
Arauan,Banawa,NA,ChoLadefoged1999,LadefogedEtAl1997,dental,coronal,short.lag,22,yes,NA,unaspirated,yes
Arauan,Banawa,NA,ChoLadefoged1999,LadefogedEtAl1997,velar,dorsal,short.lag,44,yes,NA,unaspirated,yes
Austronesian,Belep,NA,McCracken2012,NA,velar,dorsal,short.lag,29,no,word.initial,voiceless,yes
Austronesian,Belep,NA,McCracken2012,NA,bilabial,labial,short.lag,19,no,word.initial,voiceless,yes
Austronesian,Belep,NA,McCracken2012,NA,alveolar,coronal,short.lag,15,no,word.initial,voiceless,yes
Austronesian,Belep,NA,McCracken2012,NA,palatal,dorsal,short.lag,39,no,word.initial,voiceless,yes
Indo-European,Bengali,Bangla,MandalEtAl2012,NA,NA,dorsal,long.lag,46.63,yes,NA,aspirated,yes
Indo-European,Bengali,Bangla,MandalEtAl2012,NA,retroflex,coronal,long.lag,44.05,yes,NA,aspirated,yes
Indo-European,Bengali,Bangla,MandalEtAl2012,NA,dental,coronal,long.lag,28.02,yes,NA,aspirated,yes
Indo-European,Bengali,Bangla,MandalEtAl2012,NA,NA,labial,long.lag,32.11,yes,NA,aspirated,yes
Indo-European,Bengali,Bangla,MandalEtAl2012,NA,NA,dorsal,short.lag,7.18,yes,NA,unaspirated,yes
Indo-European,Bengali,Bangla,MandalEtAl2012,NA,retroflex,coronal,short.lag,3.06,yes,NA,unaspirated,yes
Indo-European,Bengali,Bangla,MandalEtAl2012,NA,dental,coronal,short.lag,3.94,yes,NA,unaspirated,yes
Indo-European,Bengali,Bangla,MandalEtAl2012,NA,NA,labial,short.lag,3.59,yes,NA,unaspirated,yes
Indo-European,Bengali,East Bengali,MikuteitReetz2007,NA,dental,coronal,long.lag,66,yes,NA,voiceless aspirated,yes
Indo-European,Bengali,East Bengali,MikuteitReetz2007,NA,retroflex,coronal,long.lag,48,yes,NA,voiceless aspirated,yes
Indo-European,Bengali,East Bengali,MikuteitReetz2007,NA,velar,dorsal,long.lag,73,yes,NA,voiceless aspirated,yes
Indo-European,Bengali,East Bengali,MikuteitReetz2007,NA,bilabial,labial,short.lag,17,yes,NA,voiceless unaspirated,yes
Indo-European,Bengali,East Bengali,MikuteitReetz2007,NA,dental,coronal,short.lag,23,yes,NA,voiceless unaspirated,yes
Indo-European,Bengali,East Bengali,MikuteitReetz2007,NA,retroflex,coronal,short.lag,16,yes,NA,voiceless unaspirated,yes
Indo-European,Bengali,East Bengali,MikuteitReetz2007,NA,velar,dorsal,short.lag,36,yes,NA,voiceless unaspirated,yes
Indo-European,Bengali,East Bengali,MikuteitReetz2007,NA,bilabial,labial,short.lag,12,yes,NA,voiced unaspirated,yes
Indo-European,Bengali,East Bengali,MikuteitReetz2007,NA,dental,coronal,short.lag,18,yes,NA,voiced unaspirated,yes
Indo-European,Bengali,Bangla,MandalEtAl2012,NA,NA,dorsal,short.lag,4.47,yes,NA,voiced,yes
Indo-European,Bengali,Bangla,MandalEtAl2012,NA,retroflex,coronal,short.lag,3.31,yes,NA,voiced,yes
Indo-European,Bengali,Bangla,MandalEtAl2012,NA,dental,coronal,short.lag,3.03,yes,NA,voiced,yes
Indo-European,Bengali,Bangla,MandalEtAl2012,NA,NA,labial,short.lag,2.76,yes,NA,voiced,yes
Indo-European,Bengali,East Bengali,MikuteitReetz2007,NA,velar,dorsal,short.lag,22,yes,NA,voiced unaspirated,yes
Niger-Congo,Bowiri,NA,ChoLadefoged1999,ChoLadefoged1999,velar,dorsal,short.lag,39,yes,NA,unaspirated,yes
Niger-Congo,Bowiri,NA,ChoLadefoged1999,ChoLadefoged1999,alveolar,coronal,short.lag,18,yes,NA,unaspirated,yes
Niger-Congo,Bowiri,NA,ChoLadefoged1999,ChoLadefoged1999,bilabial,labial,short.lag,17,yes,NA,unaspirated,yes
Sino-Tibetan,Bunun,NA,Maddieson2004,MaddiesonZhangWright,NA,dorsal,short.lag,25,no,NA,unaspirated,yes
Sino-Tibetan,Bunun,NA,Maddieson2004,MaddiesonZhangWright,NA,coronal,short.lag,11,no,NA,unaspirated,yes
Sino-Tibetan,Bunun,NA,Maddieson2004,MaddiesonZhangWright,NA,labial,short.lag,11,no,NA,unaspirated,yes
Sino-Tibetan,Burmese,NA,Shimizu1989,Shimizu1989,NA,labial,long.lag,46,yes,NA,voiceless aspirated,yes
Sino-Tibetan,Burmese,NA,Shimizu1989,Shimizu1989,NA,coronal,long.lag,67,yes,NA,voiceless aspirated,yes
Sino-Tibetan,Burmese,NA,Shimizu1989,Shimizu1989,NA,dorsal,long.lag,76,yes,NA,voiceless aspirated,yes
Sino-Tibetan,Burmese,NA,Maddieson2004,Shimizu1996,NA,labial,short.lag,7,yes,NA,voiceless unaspirated,yes
Sino-Tibetan,Burmese,NA,Maddieson2004,Shimizu1996,NA,coronal,short.lag,16,yes,NA,voiceless unaspirated,yes
Sino-Tibetan,Burmese,NA,Maddieson2004,Shimizu1996,NA,dorsal,short.lag,31,yes,NA,voiceless unaspirated,yes
Sino-Tibetan,Burmese,NA,Shimizu1989,Shimizu1989,NA,labial,short.lag,3,yes,NA,voiceless unaspirated,yes
Sino-Tibetan,Burmese,NA,Shimizu1989,Shimizu1989,NA,coronal,short.lag,15,yes,NA,voiceless unaspirated,yes
Sino-Tibetan,Burmese,NA,Shimizu1989,Shimizu1989,NA,dorsal,short.lag,31,yes,NA,voiceless unaspirated,yes
Burushaski,Burushaski,NA,MarchalEtAl1977,NA,NA,labial,short.lag,0,yes,NA,unaspirated,yes
Burushaski,Burushaski,NA,MarchalEtAl1977,NA,NA,dorsal,short.lag,10.85,yes,NA,unaspirated,yes
Burushaski,Burushaski,NA,MarchalEtAl1977,NA,NA,labial,short.lag,0,yes,NA,voiced,yes
Burushaski,Burushaski,NA,MarchalEtAl1977,NA,NA,coronal,short.lag,0,yes,NA,voiced,yes
Burushaski,Burushaski,NA,MarchalEtAl1977,NA,NA,coronal,short.lag,10.15,yes,NA,unaspirated,yes
Burushaski,Burushaski,NA,MarchalEtAl1977,NA,NA,labial,long.lag,34.86,yes,NA,aspirated,yes
Burushaski,Burushaski,NA,MarchalEtAl1977,NA,NA,coronal,long.lag,54.6,yes,NA,aspirated,yes
Burushaski,Burushaski,NA,MarchalEtAl1977,NA,NA,dorsal,long.lag,41.1,yes,NA,aspirated,yes
Burushaski,Burushaski,NA,MarchalEtAl1977,NA,NA,dorsal,short.lag,0,yes,NA,voiced,yes
Sino-Tibetan,Cantonese,NA,Inglis2013,LiskerAbramson1964,labial,labial,long.lag,77,yes,NA,aspirated,yes
Sino-Tibetan,Cantonese,NA,Inglis2013,LiskerAbramson1964,dental,coronal,long.lag,75,yes,NA,aspirated,yes
Sino-Tibetan,Cantonese,NA,Inglis2013,LiskerAbramson1964,velar,dorsal,long.lag,87,yes,NA,aspirated,yes
Sino-Tibetan,Cantonese,NA,Inglis2013,LiskerAbramson1964,labial,labial,short.lag,9,yes,NA,unaspirated,yes
Sino-Tibetan,Cantonese,NA,Inglis2013,LiskerAbramson1964,dental,coronal,short.lag,14,yes,NA,unaspirated,yes
Sino-Tibetan,Cantonese,NA,Inglis2013,LiskerAbramson1964,velar,dorsal,short.lag,34,yes,NA,unaspirated,yes
Indo-European,Catalan,NA,RaphaelEtAl1995,Recasens1985,NA,coronal,short.lag,27,yes,NA,voiceless,yes
Indo-European,Catalan,NA,RaphaelEtAl1995,Recasens1985,NA,labial,short.lag,23,yes,NA,voiceless,yes
Indo-European,Catalan,NA,RaphaelEtAl1995,Recasens1985,NA,dorsal,short.lag,47,yes,NA,voiceless,yes
Muskogean,Chickasaw,NA,ChoLadefoged1999,ChoLadefoged1999,bilabial,labial,short.lag,13,yes,NA,unaspirated,yes
Muskogean,Chickasaw,NA,ChoLadefoged1999,ChoLadefoged1999,alveolar,coronal,short.lag,22,yes,NA,unaspirated,yes
Muskogean,Chickasaw,NA,ChoLadefoged1999,ChoLadefoged1999,velar,dorsal,short.lag,36,yes,NA,unaspirated,yes
Muskogean,Chickasaw,NA,GordonEtAl,NA,NA,labial,short.lag,12,yes,NA,voiceless,yes
Muskogean,Chickasaw,NA,GordonEtAl,NA,NA,coronal,short.lag,21,yes,NA,voiceless,yes
Muskogean,Chickasaw,NA,GordonEtAl,NA,NA,dorsal,short.lag,36,yes,NA,voiceless,yes
Indo-European,Croatian,NA,Troselj,Troselj2016,NA,labial,short.lag,20,yes,"monolingual, L1: Croatian",voiceless,yes
Indo-European,Croatian,NA,Troselj,Bakran1996,NA,dorsal,short.lag,25,yes,"monolingual, L1: Croatian",voiceless,yes
Indo-European,Croatian,NA,Troselj,Bakran1996,NA,coronal,short.lag,19,yes,"monolingual, L1: Croatian",voiceless,yes
Indo-European,Croatian,NA,Troselj,Troselj2016,NA,coronal,short.lag,21,yes,"monolingual, L1: Croatian",voiceless,yes
Indo-European,Croatian,NA,Troselj,Troselj2016,NA,dorsal,short.lag,57,yes,"monolingual, L1: Croatian",voiceless,yes
Indo-European,Croatian,NA,Troselj,Bakran1996,NA,labial,short.lag,15,yes,"monolingual, L1: Croatian",voiceless,yes
Afro-Asiatic,Dahalo,NA,ChoLadefoged1999,ChoLadefoged1999,bilabial,labial,short.lag,20,yes,NA,unaspirated,yes
Afro-Asiatic,Dahalo,NA,ChoLadefoged1999,ChoLadefoged1999,dental,coronal,short.lag,15,yes,NA,unaspirated,yes
Afro-Asiatic,Dahalo,NA,ChoLadefoged1999,ChoLadefoged1999,alveolar,coronal,short.lag,42,yes,NA,unaspirated,yes
Afro-Asiatic,Dahalo,NA,ChoLadefoged1999,ChoLadefoged1999,velar,dorsal,short.lag,27,yes,NA,unaspirated,yes
Indo-European,Danish,NA,MortensenTondering,MortensenTondering,NA,labial,short.lag,19,yes,before.high.V,voiced,yes
Indo-European,Danish,NA,MortensenTondering,MortensenTondering,NA,labial,short.lag,18,yes,before.mid.V,voiced,yes
Indo-European,Danish,NA,MortensenTondering,MortensenTondering,NA,labial,short.lag,12.7,yes,before.low.V,voiced,yes
Indo-European,Danish,NA,MortensenTondering,MortensenTondering,NA,coronal,short.lag,21,yes,before.mid.V,voiced,yes
Indo-European,Danish,NA,MortensenTondering,MortensenTondering,NA,coronal,short.lag,18.4,yes,before.low.V,voiced,yes
Indo-European,Danish,NA,MortensenTondering,MortensenTondering,NA,labial,long.lag,70.1,yes,before.high.V,voiceless,yes
Indo-European,Danish,NA,MortensenTondering,MortensenTondering,NA,labial,long.lag,67.8,yes,before.low.V,voiceless,yes
Indo-European,Danish,NA,MortensenTondering,MortensenTondering,NA,coronal,long.lag,83.8,yes,before.low.V,voiceless,yes
Indo-European,Danish,NA,MortensenTondering,MortensenTondering,NA,labial,long.lag,65,yes,before.mid.V,voiceless,yes
Indo-European,Danish,NA,MortensenTondering,MortensenTondering,NA,coronal,long.lag,86.6,yes,before.high.V,voiceless,yes
Indo-European,Danish,NA,MortensenTondering,MortensenTondering,NA,coronal,long.lag,86.4,yes,before.mid.V,voiceless,yes
Indo-European,Danish,NA,MortensenTondering,MortensenTondering,NA,dorsal,long.lag,80.1,yes,before.high.V,voiceless,yes
Indo-European,Danish,NA,MortensenTondering,MortensenTondering,NA,dorsal,long.lag,62.7,yes,before.mid.V,voiceless,yes
Indo-European,Danish,NA,MortensenTondering,MortensenTondering,NA,dorsal,long.lag,66.3,yes,before.low.V,voiceless,yes
Indo-European,Danish,NA,MortensenTondering,MortensenTondering,NA,dorsal,short.lag,28.8,yes,before.mid.V,voiced,yes
Indo-European,Danish,NA,MortensenTondering,MortensenTondering,NA,coronal,short.lag,25.9,yes,before.high.V,voiced,yes
Indo-European,Danish,NA,MortensenTondering,MortensenTondering,NA,dorsal,short.lag,36,yes,before.high.V,voiced,yes
Indo-European,Danish,NA,MortensenTondering,MortensenTondering,NA,dorsal,short.lag,27.4,yes,before.low.V,voiced,yes
Ijoid,Defaka,NA,ChoLadefoged1999,ChoLadefoged1999,bilabial,labial,short.lag,18,yes,NA,unaspirated,yes
Ijoid,Defaka,NA,ChoLadefoged1999,ChoLadefoged1999,alveolar,coronal,short.lag,20,yes,NA,unaspirated,yes
Ijoid,Defaka,NA,ChoLadefoged1999,ChoLadefoged1999,velar,dorsal,short.lag,30,yes,NA,unaspirated,yes
Indo-European,Dutch,NA,Allen2016,NA,alveolar,coronal,long.lag,29.7,yes,NA,fortis,yes
Indo-European,Dutch,NA,vanAlphenSmits2004,vanAlphenSmits2004,velar,dorsal,long.lag,91.8,yes,post(wordreading),voiceless,yes
Indo-European,Dutch,NA,Allen2016,NA,velar,dorsal,long.lag,39.49,yes,NA,fortis,yes
Indo-European,Dutch,NA,Allen2016,VanAlphenSmits2004,labial,labial,long.lag,18.91,yes,NA,fortis,yes
Indo-European,Dutch,NA,Allen2016,VanAlphenSmits2004,alveolar,coronal,long.lag,31.39,yes,NA,fortis,yes
Indo-European,Dutch,NA,StoehrEtAl2017,NA,NA,dorsal,long.lag,28,yes,NA,voiceless,yes
Indo-European,Dutch,NA,vanAlphenSmits2004,vanAlphenSmits2004,bilabial,labial,long.lag,46.7,yes,pre-test,voiceless,yes
Indo-European,Dutch,NA,StoehrEtAl2017,NA,NA,labial,long.lag,8,yes,NA,voiceless,yes
Indo-European,Dutch,NA,StoehrEtAl2017,NA,NA,coronal,long.lag,21,yes,NA,voiceless,yes
Indo-European,Dutch,NA,Allen2016,NA,labial,labial,long.lag,17.45,yes,NA,fortis,yes
Indo-European,Dutch,NA,vanAlphenSmits2004,vanAlphenSmits2004,alveolar,coronal,long.lag,89.4,yes,post(wordreading),voiceless,yes
Indo-European,Dutch,NA,vanAlphenSmits2004,vanAlphenSmits2004,velar,dorsal,long.lag,68.2,yes,pre-test,voiceless,yes
Indo-European,Dutch,NA,vanAlphenSmits2004,vanAlphenSmits2004,velar,dorsal,long.lag,84.9,yes,post(picturenaming),voiceless,yes
Indo-European,Dutch,NA,Allen2016,NA,alveolar,coronal,short.lag,21.41,yes,NA,lenis,yes
Indo-European,Dutch,NA,Allen2016,NA,labial,labial,short.lag,14.44,yes,NA,lenis,yes
Indo-European,Dutch,NA,StoehrEtAl2017,NA,NA,coronal,short.lag,13,yes,NA,short-lag,yes
Indo-European,Dutch,NA,Allen2016,VanAlphenSmits2004,labial,labial,short.lag,11.55,yes,NA,lenis,yes
Indo-European,Dutch,NA,Allen2016,VanAlphenSmits2004,alveolar,coronal,short.lag,18.52,yes,NA,lenis,yes
Indo-European,Dutch,NA,LiskerAbramson1964,LiskerAbramson1964,bilabial,labial,short.lag,10,yes,NA,unaspirated,yes
Indo-European,Dutch,NA,LiskerAbramson1964,LiskerAbramson1964,dental,coronal,short.lag,15,yes,NA,unaspirated,yes
Indo-European,Dutch,NA,LiskerAbramson1964,LiskerAbramson1964,velar,dorsal,short.lag,25,yes,NA,unaspirated,yes
Indo-European,Dutch,NA,Simon2010,Simon2010,NA,labial,short.lag,12,yes,NA,voiceless,yes
Indo-European,Dutch,NA,Simon2010,Simon2010,NA,coronal,short.lag,23,yes,NA,voiceless,yes
Indo-European,Dutch,NA,Simon2010,Simon2010,NA,dorsal,short.lag,29,yes,NA,voiceless,yes
Indo-European,Dutch,NA,Simon2010,NA,NA,labial,short.lag,12,yes,NA,voiceless,yes
Indo-European,Dutch,NA,Simon2010,NA,NA,coronal,short.lag,23,yes,NA,voiceless,yes
Indo-European,Dutch,NA,Simon2010,NA,NA,dorsal,short.lag,29,yes,NA,voiceless,yes
Indo-European,Dutch,NA,StoehrEtAl2017,NA,NA,labial,short.lag,5,yes,NA,short-lag,yes
Indo-European,Dutch,NA,vanAlphenSmits2004,vanAlphenSmits2004,alveolar,coronal,long.lag,64,yes,pre-test,voiceless,yes
Indo-European,Dutch,NA,vanAlphenSmits2004,vanAlphenSmits2004,alveolar,coronal,long.lag,87.6,yes,post(picturenaming),voiceless,yes
Indo-European,Dutch,NA,vanAlphenSmits2004,vanAlphenSmits2004,bilabial,labial,long.lag,64.1,yes,post(picturenaming),voiceless,yes
Indo-European,Dutch,NA,vanAlphenSmits2004,vanAlphenSmits2004,bilabial,labial,long.lag,77.4,yes,post(wordreading),voiceless,yes
Indo-European,English,American,AwanStine,NA,NA,labial,long.lag,73.61,yes,NA,voiceless,yes
Indo-European,English,American,AwanStine,NA,NA,coronal,long.lag,86.63,yes,NA,voiceless,yes
Indo-European,English,American,ChodroffWilson2017,NA,NA,labial,long.lag,89,yes,isolated (carrier phrase),aspirated,yes
Indo-European,English,American,ChodroffWilson2017,NA,NA,coronal,long.lag,98,yes,isolated (carrier phrase),aspirated,yes
Indo-European,English,American,ChodroffWilson2017,NA,NA,dorsal,long.lag,99,yes,isolated (carrier phrase),aspirated,yes
Indo-European,English,American,FlegePort,NA,NA,dorsal,long.lag,67,yes,L1: English,voiceless,yes
Indo-European,English,American,Knoll2015,Klatt1975,bilabial,labial,long.lag,47,yes,NA,aspirated,yes
Indo-European,English,American,Knoll2015,Kopczynski1977,bilabial,labial,long.lag,82.5,yes,NA,aspirated,yes
Indo-European,English,American,RineyEtAl2007,NA,labial,labial,long.lag,78.2,yes,NA,voiceless,yes
Indo-European,English,American,Knoll2015,Klatt1975,alveolar,coronal,long.lag,65,yes,NA,aspirated,yes
Indo-European,English,American,FishEtAl2017,NA,NA,labial,long.lag,74.34,yes,"adult directed speech, in context",aspirated,yes
Indo-European,English,American,FishEtAl2017,NA,NA,coronal,long.lag,101,yes,"adult directed speech, in context",aspirated,yes
Indo-European,English,American,FishEtAl2017,NA,NA,labial,long.lag,96.04,yes,"infant directed speech, in context",aspirated,yes
Indo-European,English,American,FishEtAl2017,NA,NA,coronal,long.lag,130.1,yes,"infant directed speech, in context",aspirated,yes
Indo-European,English,American,ChodroffWilson2017,NA,NA,labial,long.lag,51,yes,connected read speech,aspirated,yes
Indo-European,English,American,ChodroffWilson2017,NA,NA,coronal,long.lag,61,yes,connected read speech,aspirated,yes
Indo-European,English,American,ChodroffWilson2017,NA,NA,dorsal,long.lag,56,yes,connected read speech,aspirated,yes
Indo-European,English,American,FlegePort,NA,NA,coronal,long.lag,56,yes,L1: English,voiceless,yes
Indo-European,English,American,LiskerAbramson1964,LiskerAbramson1964,bilabial,labial,long.lag,58,yes,NA,aspirated,yes
Indo-European,English,American,LiskerAbramson1964,LiskerAbramson1964,alveolar,coronal,long.lag,70,yes,NA,aspirated,yes
Indo-European,English,American,LiskerAbramson1964,LiskerAbramson1964,velar,dorsal,long.lag,80,yes,NA,aspirated,yes
Indo-European,English,American,AuzouEtAl2000,CarusoBurton1987,NA,labial,long.lag,62.5,yes,NA,voiceless,yes
Indo-European,English,American,RineyEtAl2007,NA,coronal,coronal,long.lag,94.8,yes,NA,voiceless,yes
Indo-European,English,American,RineyEtAl2007,NA,dorsal,dorsal,long.lag,102.8,yes,NA,voiceless,yes
Indo-European,English,American,Yang1993,NA,NA,coronal,long.lag,95,yes,NA,voiceless,yes
Indo-European,English,American,AuzouEtAl2000,MorrisBrown1987,NA,coronal,long.lag,65,yes,NA,voiceless,yes
Indo-European,English,American,AuzouEtAl2000,CarusoBurton1987,NA,coronal,long.lag,71.9,yes,NA,voiceless,yes
Indo-European,English,American,AuzouEtAl2000,CarusoBurton1987,NA,dorsal,long.lag,74.8,yes,NA,voiceless,yes
Indo-European,English,American,AuzouEtAl2000,MorrisBrown1987,NA,labial,long.lag,70,yes,NA,voiceless,yes
Indo-European,English,American,Simental2014,NA,NA,labial,long.lag,48.6,yes,NA,voiceless,yes
Indo-European,English,American,Simental2014,Morgan2011,bilabial,labial,long.lag,72.2,yes,NA,aspirated,yes
Indo-European,English,American,Simental2014,Morgan2011,alveolar,coronal,long.lag,78.8,yes,NA,aspirated,yes
Indo-European,English,American,Simental2014,Morgan2011,velar,dorsal,long.lag,63.7,yes,NA,aspirated,yes
Indo-European,English,American,Byrd1993,Byrd1993,bilabial,labial,long.lag,44,yes,NA,aspirated,yes
Indo-European,English,American,Byrd1993,Byrd1993,alveolar,coronal,long.lag,49,yes,NA,aspirated,yes
Indo-European,English,American,Knoll2015,Kopczynski1977,alveolar,coronal,long.lag,84,yes,NA,aspirated,yes
Indo-European,English,American,Yang1993,NA,NA,labial,long.lag,77,yes,NA,voiceless,yes
Indo-European,English,American,Knoll2015,Kopczynski1977,velar,dorsal,long.lag,71,yes,NA,aspirated,yes
Indo-European,English,American,Davis1991,NA,velar,dorsal,long.lag,92.44,yes,adult,voiceless,yes
Indo-European,English,American,Byrd1993,Byrd1993,velar,dorsal,long.lag,52,yes,NA,aspirated,yes
Indo-European,English,American,Kozminska2015,Yao2007,NA,dorsal,long.lag,58,yes,NA,voiceless,yes
Indo-European,English,American,Yang1993,NA,NA,dorsal,long.lag,88,yes,NA,voiceless,yes
Indo-European,English,American,FlegePort,NA,NA,labial,long.lag,46,yes,L1: English,voiceless,yes
Indo-European,English,American,Simental2014,NA,NA,coronal,long.lag,55.6,yes,NA,voiceless,yes
Indo-European,English,American,Kozminska2015,Yao2007,NA,labial,long.lag,48,yes,NA,voiceless,yes
Indo-European,English,American,Knoll2015,Klatt1975,velar,dorsal,long.lag,70,yes,NA,aspirated,yes
